jetson_timestamp_local,jetson_uptime_s,cpu_util_pct,gpu_util_pct,mem_used_mb,cpu_temp_c,gpu_temp_c,fan_rpm,bus_voltage_v,bus_current_a,power_w,net_tx_kbps,net_rx_kbps,camera_fps,pipeline_latency_ms,storage_write_mb_s
2026-03-02T09:59:10.001500+02:00,10.0,48.94025431235643,44.93602114623861,3302.7205111321177,61.576750700135925,61.37843363386104,2288.5838038878155,19.09440426342947,1.071920791423702,20.05556057389903,243.2913290773764,392.59030112073674,31.485671323352722,63.27323623744007,6.540435414655075
2026-03-02T09:59:10.501575+02:00,10.5,47.93142081392886,43.98341646536815,3145.0486170724175,61.34491043515141,61.653541462964434,2228.008141041845,19.149926181330173,0.9864387398636433,18.537518693933453,257.6807669386289,422.1173017796069,31.6717004636763,62.649951475194314,5.128824529970559
2026-03-02T09:59:11.001650+02:00,11.0,55.28970383675073,52.13521400793999,3186.6084831024455,65.45624947042043,64.73676400029402,2442.540857803867,19.188020435249737,0.8580085544661261,17.445424933617097,195.9176513800294,384.87408333054725,31.6444672090778,63.90528450647457,2.9829468268591324
2026-03-02T09:59:11.501725+02:00,11.5,53.52477884099792,30.987672498816323,3137.1958144257364,63.74902780679339,56.271917894031375,2390.4113110755357,19.070734518446315,0.9334255482722535,17.591961388894184,169.33436820929577,330.2560247618865,31.787059345616385,70.46117627684785,4.248718159342676
2026-03-02T09:59:12.001800+02:00,12.0,49.56392518387335,48.61169112532439,3242.524928000583,62.99030930919172,62.85629688038572,2350.9452637727945,19.037118731930104,1.0118430748483276,19.075091069038702,192.35693511678804,295.5622262567037,31.899980901052242,72.14296438569554,6.41281924388832
2026-03-02T09:59:12.501875+02:00,12.5,48.19586614275691,56.32329330280978,3258.2978366264133,62.591108963597534,64.95475083172806,2228.7583840023913,19.10401393135634,0.9982378513499253,18.69702164260086,261.59197198623406,342.980062352134,31.453135102380692,72.11507410448512,7.161979383454256
2026-03-02T09:59:13.001950+02:00,13.0,50.612858389332665,33.07084859992585,3153.951718310385,62.53451253894947,56.1560567660082,2296.576134913229,19.061948134462522,0.7659827526581917,15.092474242147581,278.2850025848572,407.97057527151435,32.271504239624534,73.17991135989993,7.523995801001838
2026-03-02T09:59:13.502025+02:00,13.5,34.977828321078746,43.01976833798395,3109.1296598882004,59.16711669612835,59.777368485344674,2117.437152139989,19.141482809478934,0.7530083293423805,14.072348660608025,235.51502955193257,360.3183267326387,32.09444953756592,71.83453554082661,9.118239238887739
2026-03-02T09:59:14.002100+02:00,14.0,31.576527703895326,37.54856625521514,3011.9920070994212,57.27159181875106,57.927712264149285,1942.8460580371277,19.13667928705015,0.6613343872611824,13.667239280894087,185.45350211565034,332.02902096843695,32.64539984816254,72.62751196210291,9.208304321098431
2026-03-02T09:59:14.502175+02:00,14.5,30.461619418558445,32.972374725828494,3079.7448925755803,56.274946592963516,55.60328404914882,1878.8678796650565,19.112804829158996,0.857024122480406,15.874514733562954,170.95834361396004,315.93474876413916,32.5377319078982,73.92907488896314,9.349883348614133
2026-03-02T09:59:15.002250+02:00,15.0,29.699889132237956,38.77415822168619,3096.16599339397,56.007515645034296,60.96793101636822,1905.290882703687,19.19405290046195,0.926028600057118,17.332634186352397,244.68777313778537,400.5317586120724,32.03915562134434,71.69051954132149,7.027494865880452
2026-03-02T09:59:15.502325+02:00,15.5,38.37987045926226,51.50533525999506,3245.8115259027504,58.92553981803606,64.22885894837444,2091.816808900005,19.06671796842965,1.0120447637404872,18.979180479422777,282.18292322213665,405.3969509772261,32.36693840369437,65.22745572915737,6.816241219656188
2026-03-02T09:59:16.002400+02:00,16.0,35.348860688919174,39.55068085479162,3297.472241705245,58.32243726135551,60.42634547159072,2062.156415925754,19.00715391913783,1.0560451414106988,20.111962945034747,271.8320241176315,384.7707883359755,32.63851227986838,66.4897892450415,4.961127186456265
2026-03-02T09:59:16.502475+02:00,16.5,40.86198195587291,34.9419454083312,3219.4508672529623,60.143351671211676,58.30231974085182,2219.082596708801,19.123609792119098,1.0530720607306598,20.3471823723962,205.08915555000172,283.20634824483386,32.76530442668076,61.110978176810306,3.450851047195247
2026-03-02T09:59:17.002550+02:00,17.0,36.55336809453442,40.875641789433594,3113.621474537685,57.81270089679032,61.406593966505774,2056.394544045437,19.038096032863084,0.9318975979946384,18.253944178994697,169.6221768224533,274.3651436198166,32.186076588129005,60.354319365097844,4.445612758782552
2026-03-02T09:59:17.502625+02:00,17.5,44.14042269124617,49.485851577614895,3155.1532526764495,60.84175496047725,63.12142852472049,2149.683420635011,19.057624363836208,0.9548058000565445,18.550967770673015,209.14157430544626,401.7998647432912,32.60946635466712,61.45892517330186,5.959723853766178
2026-03-02T09:59:18.002700+02:00,18.0,45.027923817608475,40.902443046707205,3130.6598360803996,61.238073073486355,61.43526230429297,2177.8281535329465,19.10871792910225,0.995658692193605,19.36982807596248,249.3268909167547,413.12343909476823,32.404297159919196,54.323653923997476,7.208871466744281
2026-03-02T09:59:18.502775+02:00,18.5,57.35490639906848,48.678500040647336,3130.075821018394,67.64912577400818,64.0614174827726,2629.8368889777944,19.052522622806613,0.9704934275581146,19.74250537127327,264.2601418533111,373.42780486930144,32.48532089716678,58.08907277552608,8.928711312127556
2026-03-02T09:59:19.002850+02:00,19.0,57.62646678284446,57.486840480172134,3209.2243858266506,65.32650470626425,67.43978876484618,2518.644313144919,19.051968772077235,1.1039325868678036,20.357350303908056,256.2921860865288,286.43159712844135,31.771673593670858,60.934955786454125,8.564127728582188
2026-03-02T09:59:19.502925+02:00,19.5,62.111678954421,48.7935967035024,3130.960757326275,67.05615607122418,63.466513204486574,2604.956216606072,19.12749411107191,1.221854086629141,22.948487843717448,181.6641765729255,312.08174721290976,32.325751578649374,67.15139108555368,8.262885937357954
2026-03-02T09:59:20.003000+02:00,20.0,57.2627523583591,36.71788503281394,3137.5283925109516,64.53269950941817,59.2125251161762,2472.7316525473034,19.13018422084512,1.080741659179198,20.739325985828394,168.70190176028663,393.6614688497381,32.72634877263655,64.173155559453,8.232352495061443
2026-03-02T09:59:20.503075+02:00,20.5,59.11917557516299,55.296022119152596,3153.4331096369588,66.91223711260658,64.96464514915998,2620.037390595811,19.11883064438059,1.0835217105035941,20.14500079179171,248.56221154524275,401.0707301000761,32.64179545364089,68.35353724353126,8.311862324734776
2026-03-02T09:59:21.003150+02:00,21.0,51.96051503880957,38.01455241637278,3087.712268407573,63.956721711605724,60.42617154883174,2363.2185112277025,19.132073071155865,0.9975374338881172,18.77875216544996,245.921711612819,341.03435896194804,33.31772956548996,69.2540632163836,6.133110098466213
2026-03-02T09:59:21.503225+02:00,21.5,53.69022002606609,45.47287146282381,2992.1945083501114,64.11383307568413,62.24262756480345,2396.7537414999865,19.076281870962916,0.9149009242446118,17.838903112063058,262.7464421439661,253.11098255706457,32.75455512216067,72.67690243176143,3.592908964367618
2026-03-02T09:59:22.003300+02:00,22.0,53.33339099834257,46.619824474298674,3057.4028566853985,63.81926904906957,63.041128083770964,2403.3757678689617,19.112354953347612,1.0033865809394042,18.42337572846953,252.60300243418968,333.46348772244704,32.286924036631966,70.5060997141943,3.096048735788766
2026-03-02T09:59:22.503375+02:00,22.5,44.36499800205264,39.04682632785509,3099.129791228141,62.7476897339933,59.751708135600566,2301.805208656724,19.10732007078246,1.0554254763495654,19.841518860490556,192.5535512610691,373.6665155166793,32.687870884060565,73.23380954166244,4.023362651027597
2026-03-02T09:59:23.003450+02:00,23.0,34.86379669335589,46.31937774776358,3106.17961349751,58.7081730611077,63.13957343748321,2014.938134454393,19.087663367325018,0.959973327681972,19.346348500930233,170.66809894287434,418.96802543124255,32.81044915286701,73.64417438432446,6.426399595882056
2026-03-02T09:59:23.503525+02:00,23.5,44.115692774916084,29.9879698002098,3051.204908045661,61.34145639720294,55.73666219883396,2249.028325043141,19.224173575788868,0.849663979467872,17.124602266126523,232.84094692117674,364.34571149938904,32.266779441336794,73.38530149046159,8.318702742291386
2026-03-02T09:59:24.003600+02:00,24.0,31.88221643275761,30.767807490371844,3020.9873230538506,55.58311049776735,57.36510896366811,1847.7724988712848,19.1305779319903,0.7936122715914214,15.38620714229304,287.6551818465697,247.55830137754265,32.118192747567754,70.60995472286969,9.58353917035329
2026-03-02T09:59:24.503675+02:00,24.5,21.82787656860993,23.55595381399551,2947.2618457185445,54.19526849248576,53.37668560424987,1776.1575443404222,19.106263587464404,0.7150078268439811,13.778968342021276,266.8365298478592,301.1979990357593,32.853552211806026,67.5846950124722,9.493832024768116
2026-03-02T09:59:25.003750+02:00,25.0,26.247590423905283,31.65385820968612,2891.5335121744492,55.63779926024863,57.10247284503015,1871.2709818141934,19.201989437549216,0.7047132388235371,13.262804947024629,198.1327474015347,374.9796707795198,33.09036054078239,67.64661771951413,8.225834706036895
2026-03-02T09:59:25.503825+02:00,25.5,26.44647112513434,43.219584154379106,3071.1223516522846,55.44265122797393,61.05357993335636,1857.3020914393858,19.09102195315832,0.7776692873820811,14.89744556382026,184.8273262053926,411.26088866128475,33.54701051192623,65.14094565010558,8.357282009129372
2026-03-02T09:59:26.003900+02:00,26.0,31.544890583975047,43.87124338822518,3104.7576493903944,58.28453925642995,61.54472486189213,2069.090283352251,19.066328632164836,0.8835226185712884,16.939122339130375,189.19190487854175,348.5628844098381,33.561928325529095,59.192548658364245,6.683094007535081
2026-03-02T09:59:26.503975+02:00,26.5,28.251114966585448,42.929964267690764,3233.3717647618123,56.96694025141348,61.30654916301781,1949.1836726576073,19.050706793145576,0.9137945021100843,17.800290864598832,256.42758686724454,271.86567002303,32.47948257467465,56.97560828119247,5.390963385275586
2026-03-02T09:59:27.004050+02:00,27.0,42.73070548995456,40.831878144195606,3181.0850776490965,62.39740580702265,61.4213973191572,2259.3451690403385,19.09125083522572,0.9745241358243436,17.83476776345985,276.06754843563436,367.74373560041494,32.81189869887135,54.11257358776529,5.168662840447755
2026-03-02T09:59:27.504125+02:00,27.5,42.53212494012174,32.39006632443025,3161.7851569652057,61.50836293171494,56.638152162171274,2232.844218041221,19.093729513090985,0.8950535335896932,17.13514778754102,270.26593268816134,388.8889692924511,32.40578838660177,59.77225351462325,2.079822739077297
2026-03-02T09:59:28.004200+02:00,28.0,44.60636154691798,39.461779516518796,3163.0855384736,62.469654783287105,61.49106884571924,2214.1815697890047,19.14064831245245,0.8150334958284037,15.402478375371835,210.69947390584252,401.4298438148217,32.836921928166745,59.532746408290144,4.668839880231844
2026-03-02T09:59:28.504275+02:00,28.5,51.72739522596474,37.32239517830073,3148.60625129934,64.96955391137946,59.61661301638623,2457.6589530048973,19.098132022668896,0.996744984573741,18.5720227749052,166.40805995630313,346.86618767748973,32.27440424385718,65.3030065441041,5.937882578290334
2026-03-02T09:59:29.004350+02:00,29.0,57.94130862094642,52.86305960179219,3226.833625314607,67.00360519161981,64.78233293795581,2569.7394030862897,19.040931920593323,0.9864271066735372,18.16262009929986,208.01519183955858,274.86835707531577,32.254924265518774,68.07539710878524,7.707065326024166
2026-03-02T09:59:29.504425+02:00,29.5,47.411662246550975,41.955932138175335,3324.0088712828697,63.4759190155936,61.606079662654565,2342.5590292467887,19.10914582418821,0.9783031285092934,19.66987481465952,274.83614928851085,356.44735728462007,32.94635387619061,69.01277919231067,8.269587353265393
2026-03-02T09:59:30.004500+02:00,30.0,56.338097589516785,50.69115638057658,3311.9566063061393,66.04276976234478,63.74887965742377,2590.469503648584,19.057064249465277,1.061175241306631,20.26969395343513,269.2773601711852,374.73518646761204,33.11536036993095,69.85319200258147,8.517765024695082
2026-03-02T09:59:30.504575+02:00,30.5,49.00182556838117,34.98711196032977,3252.3429986594324,63.37247096466581,60.41751553123305,2373.84280317064,19.13543964491665,0.996352891509141,18.91331271412055,231.99614932231015,394.3889594541216,32.60367923223913,70.81355069835037,8.829722976365534
2026-03-02T09:59:31.004650+02:00,31.0,48.926765966108924,51.09634844192619,3196.723475780511,63.28632167339577,65.22402638382444,2363.184946761888,19.136609878926464,0.9354455443265416,18.092019399856873,191.67341742758782,312.19263703030543,32.48040753375532,74.0628509066463,8.511292934651488
2026-03-02T09:59:31.504725+02:00,31.5,47.44810172538853,29.322235775013283,3205.254908875322,62.26193580434491,57.59940799849157,2283.7459486048715,19.102169558873403,0.9234430901486409,17.647695767317426,190.21258472511525,286.3810906071288,33.013225631354324,72.54103259283865,7.600506766804585
2026-03-02T09:59:32.004800+02:00,32.0,42.420098476758085,37.03004436131337,3217.2120441545344,60.93812535242601,59.533792765463694,2278.6062405101384,19.069649107473044,0.9160003525122905,17.720909317529717,245.01479517069626,372.97917203890654,33.012726393484286,73.92907043367117,6.208838996888169
2026-03-02T09:59:32.504875+02:00,32.5,38.01517017900814,52.39130834190276,3220.1010046634265,59.360862627059724,66.55788543098525,2041.5942754065202,19.057602241031585,1.010595952056498,18.948962086677074,230.95265224558182,400.9097688517409,33.58914617362418,74.28740990790051,3.776375581449254
2026-03-02T09:59:33.004950+02:00,33.0,38.91201797629798,55.55880555455241,3330.9300250402557,59.53920476102289,66.91452554728019,2051.491213651802,19.124889739174318,0.978709678082283,18.739170050429976,254.4497948550466,350.4805878496317,32.842027483751586,70.97995388460787,3.006865140179628
2026-03-02T09:59:33.505025+02:00,33.5,35.40966953875617,46.589249062854044,3225.0543437540023,58.44140443289702,64.96542219734724,2007.5441575858333,19.10310710586184,1.0348399496032683,19.533965854619993,240.59282083036234,317.12595319341574,33.014821015203445,66.96371929984461,4.695789591712946
2026-03-02T09:59:34.005100+02:00,34.0,29.25950037310753,46.03142049479715,3115.1665696617197,56.88763389308003,63.61308049832848,1943.6659932425553,19.131890134595277,0.9474935868213836,17.96578313701199,174.87170377245894,293.41831775345526,33.02641806984872,65.89560540791398,6.576659895634316
2026-03-02T09:59:34.505175+02:00,34.5,31.101585932939937,35.34386039715416,3107.2873400460116,56.201076841476414,58.77822876067604,1902.1639744590739,19.16475026122752,0.776043188220599,14.752160304053039,195.64773339143102,358.3926211219082,32.785131116136746,64.85230580517626,8.022719326666666
2026-03-02T09:59:35.005250+02:00,35.0,36.74504617138024,21.016880308115027,3090.0009276074975,59.342492722618495,53.46516477701978,2084.8533968719953,19.239249120295906,0.6288332201528362,12.83922673432465,244.15270872657493,441.24382510166345,32.69888683759502,58.80748245648929,8.421649709309156
2026-03-02T09:59:35.505325+02:00,35.5,36.80326765251361,15.663201285268158,3001.4400744424297,58.50626570541535,50.87441839062713,2041.6946804910606,19.12286598678369,0.7082714143190092,13.810688999624862,253.2197833274157,401.42396793564944,32.88663724278867,57.6691822695613,9.486615180362397
2026-03-02T09:59:36.005400+02:00,36.0,36.611728833449206,35.17853926211133,2980.6963450645458,59.349035691775846,57.73347753376482,2162.5671287238038,19.107629316988756,0.6611871538043161,13.145159568625543,263.94238055245154,308.5365450568298,32.99617649117222,54.74465492732546,8.789301073843019
2026-03-02T09:59:36.505475+02:00,36.5,41.2933979628546,29.073786401171297,2982.8703348090485,61.30643392657671,56.94634349643734,2269.3269448102833,19.09361492320379,0.7347176634021468,14.253654909208477,210.83884700910292,279.7419545622013,32.23117869733868,60.074512309415084,8.816029701901902
2026-03-02T09:59:37.005550+02:00,37.0,39.36246724280759,30.08245524945574,3039.756130133309,59.74589897896084,57.45029597589992,2093.7082413312514,19.091291936704472,0.7531631753197308,14.981550653753235,169.5883739032179,397.97757937121077,32.07753725481168,62.2165777445487,6.853810377421408
2026-03-02T09:59:37.505625+02:00,37.5,41.82027584718037,42.683093223503846,3056.8824163571476,61.255975261361826,62.25295075606382,2219.3472810827343,19.137091621810026,0.717463778654471,14.243686952957503,174.22399706411093,411.9457388331969,33.19695470384991,65.06836322586584,6.036872233729606
2026-03-02T09:59:38.005700+02:00,38.0,39.17325624956096,40.40615099619177,3014.221424742284,59.348545084376944,61.076315573581084,2145.423170669878,19.11271125575485,0.7546140271310143,14.610787403035093,255.94428379323332,379.96294967465354,32.262461405876955,67.38026921113871,4.952902679969676
2026-03-02T09:59:38.505775+02:00,38.5,43.40319301597428,32.05934548728732,2938.2392850836713,62.140145777461974,56.86958398137604,2326.5503784760012,19.173576221915038,0.7871601368326054,15.168757799194093,250.0350764772799,270.30922559358646,33.099906825961305,67.8641109650628,2.6834180885176617
2026-03-02T09:59:39.005850+02:00,39.0,50.68396945148703,37.81472386946342,2943.0990226783124,65.95271758837087,60.03822868539284,2486.9088002702115,19.104898018646377,0.8412194483248998,15.75293415656659,259.06468672297547,283.2800049574542,32.812421463803865,74.66163006196646,5.214895177737752
2026-03-02T09:59:39.505925+02:00,39.5,45.885080122855356,44.89346506449183,3036.760025708918,61.61739928157168,62.746591695863295,2255.4183258635885,19.171645059875694,0.893811096148769,17.266123743362325,189.60473158342992,394.1778956080175,32.06914421808299,72.41249538729507,5.907930709688826
2026-03-02T09:59:40.006000+02:00,40.0,48.46891277337106,55.36550981507,3070.687175770591,62.04160140517759,66.66762497203948,2218.7648025037183,19.051629769774607,0.9840024937619792,18.993198335721978,174.65101662912008,425.9866251617746,32.26052303739983,72.59781817004905,7.603276115463891
2026-03-02T09:59:40.506075+02:00,40.5,36.18576003614092,50.52775897147221,3034.1223993147523,60.41303312142893,65.99356082094214,2166.8641409960233,19.15176429646316,1.0424750446459496,19.520214660165433,238.7947579208634,362.48934476184417,32.606937488805414,72.54251859049138,8.477375612918422
2026-03-02T09:59:41.006150+02:00,41.0,44.95761566052468,44.538006209283154,2994.234244489994,62.35658186909976,61.520064157320384,2237.0623020766984,19.10799323163535,0.9604894869353451,18.32997176958999,264.89611668248494,284.8769280379347,32.44940838200956,72.82438599037255,8.395102822543677
2026-03-02T09:59:41.506225+02:00,41.5,42.52653784755263,47.212766358296975,2962.338698224829,61.110664223730026,63.555277741907595,2170.1505137751187,19.117505403950187,0.9734797801566687,18.363126751233523,261.76531126385044,300.8870420226828,31.954681663921683,73.29627119408185,9.076741115974528
2026-03-02T09:59:42.006300+02:00,42.0,37.153990193735424,42.2841253986424,2983.0570043029916,59.95187264873273,62.66340864953362,2140.2687189559274,19.08134673543203,0.7806541366158971,16.005108136086527,227.370552343706,409.9245890268404,31.676225053154262,69.91359490866138,8.570026468842904
2026-03-02T09:59:42.506375+02:00,42.5,29.993481820810384,30.940272496182864,3084.543674653844,57.26112759660553,57.453276894550754,1995.890873912991,19.127819560704012,0.9205928681130972,17.22269489762992,153.46508300513437,418.6754882187149,32.2145760376808,69.77922716840747,8.168983281084206
2026-03-02T09:59:43.006450+02:00,43.0,34.89961282430432,42.09788452314525,3091.911543630029,59.022795488781284,61.62471424637639,2010.168094101226,19.087669214950775,0.9897418306619647,18.970864058611063,160.71448848809743,398.47303501105887,32.26288205643526,67.00672215118895,6.3269506166675145
2026-03-02T09:59:43.506525+02:00,43.5,44.932367547468274,45.321509382272396,3147.040233940592,61.524004201308166,62.644866333797005,2221.4223764119497,19.055770482055202,0.9675092056634798,18.694442941641025,263.5582779582833,264.80476954429685,32.54192979452896,61.820845260815496,5.182940492095227
2026-03-02T09:59:44.006600+02:00,44.0,39.63992664693652,49.84102882260089,3136.8999742011047,59.78292899553182,64.60669972111688,2116.0332375908656,19.116954328213676,1.044482642407239,19.333737162949912,294.4598528324415,326.5493575836134,32.28256034265302,62.01842213955017,3.497597656488085
2026-03-02T09:59:44.506675+02:00,44.5,34.777670003079514,39.326627275324064,3108.9064428194233,58.0841556821863,60.835566942837616,2047.3098007818096,19.07956574181617,0.9592633172811381,18.004213181149964,274.4686835778984,400.2208573131562,32.349656225283994,58.40932925669815,5.417675264758902
2026-03-02T09:59:45.006750+02:00,45.0,38.9523516091756,25.922879277735916,3077.076102510627,60.17924691527568,55.52957566432609,2163.478037391149,19.050722750787138,0.8301559544206785,15.496897674613596,215.75226975331537,416.7196125897876,32.17736336384334,56.39001175338231,6.548533304905279
2026-03-02T09:59:45.506825+02:00,45.5,37.11070763121162,29.750955088966897,3073.187906077797,60.431300523235805,57.044158314869826,2187.8807682828906,19.17886455259409,0.7455943984493947,14.26002104598991,184.45928033146305,359.6505707102025,32.08922209665025,56.141649064226556,7.338096215651822
2026-03-02T09:59:46.006900+02:00,46.0,34.00933504217592,33.696279697523394,3043.1714403613873,57.8803918441847,58.20335444041503,2010.6770610019073,19.18547037725357,0.6619369781950996,12.995754470143245,210.31553176476652,264.92013755699355,32.08368360661115,65.25369073069749,8.996581434446464
2026-03-02T09:59:46.506975+02:00,46.5,40.4212280286794,32.3799402604898,3039.9622218563736,61.09641826913994,58.45818142843199,2186.1202217633663,19.07740486349125,0.8293496945331762,15.235333914623116,235.8110408580589,325.1486451118501,31.784086906338022,66.38222536769517,8.296486227960772
2026-03-02T09:59:47.007050+02:00,47.0,38.56535638038333,16.720377832992064,3109.680262195509,60.00026848058335,51.75677670357879,2208.2585954404385,19.160588750099073,0.740336742652558,14.438021407828586,273.57275310494305,406.67946125054283,31.791859721233955,63.29993453990077,8.659079018196504
2026-03-02T09:59:47.507125+02:00,47.5,42.36686706743888,36.43538051604996,3067.062600839966,60.52123649558311,59.60538008193856,2194.1625522788677,19.083309426415042,0.7164017326394464,13.499716311368918,266.32629621974564,405.0064438441018,31.720385723932054,67.92338939501533,8.148708735769727
2026-03-02T09:59:48.007200+02:00,48.0,29.79811641562169,21.24704655267846,3040.129432608634,55.8381129339177,54.36599335493074,1892.8777096773513,19.213243660683286,0.5681226419145157,11.931552520481171,211.57564080550065,309.6716080220718,31.539905745458316,69.8655704660902,7.214441928916672
2026-03-02T09:59:48.507275+02:00,48.5,39.405485808922116,24.596550432662365,2971.606414332806,61.92097414707056,54.11623971961432,2251.5054620025953,19.136462038306366,0.5676119381483296,11.677002512198907,142.6248748723656,274.81007574381454,31.36850335976155,72.96439680632633,5.323008736014818
2026-03-02T09:59:49.007350+02:00,49.0,29.623602314029267,12.064062294804012,3014.5801582348927,57.086163463237334,50.03367136323183,1939.2058007717046,19.1195607504622,0.5558732034666796,11.448542036383973,207.9551984782597,358.9516500256389,31.401072179488892,73.39679451960855,4.53963906209705
